Marca	Modelo	Ano	Motor
Ram	1000	2025	1.8L E.torQ / 2.4L Tigershark
Ram	1000	2026	1.8L E.torQ / 2.4L Tigershark
Ram	1500	2014	5.7L HEMI V8
Ram	1500	2015	5.7L HEMI V8
Ram	1500	2016	5.7L HEMI V8
Ram	1500	2017	5.7L HEMI V8
Ram	1500	2018	5.7L HEMI V8
Ram	1500	2019	5.7L HEMI V8
Ram	1500	2020	5.7L HEMI V8
Ram	1500	2021	5.7L HEMI V8
Ram	1500	2022	5.7L HEMI V8
Ram	1500	2023	5.7L HEMI V8
Ram	1500	2024	5.7L HEMI V8
Ram	1500	2025	5.7L HEMI V8
Ram	1500	2026	5.7L HEMI V8
Ram	2500	2014	6.7L Cummins I6 Diesel
Ram	2500	2015	6.7L Cummins I6 Diesel
Ram	2500	2016	6.7L Cummins I6 Diesel
Ram	2500	2017	6.7L Cummins I6 Diesel
Ram	2500	2018	6.7L Cummins I6 Diesel
Ram	2500	2019	6.7L Cummins I6 Diesel
Ram	2500	2020	6.7L Cummins I6 Diesel
Ram	2500	2021	6.7L Cummins I6 Diesel
Ram	2500	2022	6.7L Cummins I6 Diesel
Ram	2500	2023	6.7L Cummins I6 Diesel
Ram	2500	2024	6.7L Cummins I6 Diesel
Ram	2500	2025	6.7L Cummins I6 Diesel
Ram	2500	2026	6.7L Cummins I6 Diesel
Ram	700	2015	1.6L E.torQ
Ram	700	2016	1.6L E.torQ
Ram	700	2017	1.6L E.torQ
Ram	700	2018	1.6L E.torQ
Ram	700	2019	1.6L E.torQ
Ram	700	2020	1.6L E.torQ
Ram	700	2021	1.6L E.torQ
Ram	700	2022	1.6L E.torQ
Ram	700	2023	1.6L E.torQ
Ram	700	2024	1.6L E.torQ
Ram	700	2025	1.6L E.torQ
Ram	700	2026	1.6L E.torQ
Range Rover	Evoque	2020	2.0T Ingenium
Range Rover	Evoque	2021	2.0T Ingenium
Range Rover	Evoque	2022	2.0T Ingenium
Range Rover	Evoque	2023	2.0T Ingenium
Range Rover	Evoque	2024	2.0T Ingenium
Range Rover	Evoque	2025	2.0T Ingenium
Range Rover	Evoque	2026	2.0T Ingenium
Renault	Alaskan	2017	2.3D M9T dCi
Renault	Alaskan	2018	2.3D M9T dCi
Renault	Alaskan	2019	2.3D M9T dCi
Renault	Alaskan	2020	2.3D M9T dCi
Renault	Alaskan	2021	2.3D M9T dCi
Renault	Alaskan	2022	2.3D M9T dCi
Renault	Alaskan	2023	2.3D M9T dCi
Renault	Alaskan	2024	2.3D M9T dCi
Renault	Alaskan	2025	2.3D M9T dCi
Renault	Alaskan	2026	2.3D M9T dCi
Renault	Arkana	2021	1.3T H5Ht TCe
Renault	Arkana	2022	1.3T H5Ht TCe
Renault	Arkana	2023	1.3T H5Ht TCe
Renault	Arkana	2024	1.3T H5Ht TCe
Renault	Arkana	2025	1.3T H5Ht TCe
Renault	Arkana	2026	1.3T H5Ht TCe
Renault	Megane	2010	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2011	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2012	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2013	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2014	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2015	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2016	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2017	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2018	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2019	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2020	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2021	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2022	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2023	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Megane	2024	1.6L K4M / 2.0L F4R / 1.3T H5Ht
Renault	Oroch	2016	1.6L K4M / 2.0L H4M
Renault	Oroch	2017	1.6L K4M / 2.0L H4M
Renault	Oroch	2018	1.6L K4M / 2.0L H4M
Renault	Oroch	2019	1.6L K4M / 2.0L H4M
Renault	Oroch	2020	1.6L K4M / 2.0L H4M
Renault	Oroch	2021	1.6L K4M / 2.0L H4M
Renault	Oroch	2022	1.6L K4M / 2.0L H4M
Renault	Oroch	2023	1.6L K4M / 2.0L H4M
Renault	Oroch	2024	1.6L K4M / 2.0L H4M
Renault	Oroch	2025	1.6L K4M / 2.0L H4M
Renault	Oroch	2026	1.6L K4M / 2.0L H4M
Renault	Symbol	2014	1.6L K4M
Renault	Symbol	2015	1.6L K4M
Renault	Symbol	2016	1.6L K4M
Renault	Symbol	2017	1.6L K4M
Renault	Symbol	2018	1.6L K4M
Renault	Symbol	2019	1.6L K4M
Renault	Symbol	2020	1.6L K4M
Renault	Symbol	2021	1.6L K4M
Renault	Symbol	2022	1.6L K4M
Seat	Ibiza	2018	1.0T EA211
Seat	Ibiza	2019	1.0T EA211
Seat	Ibiza	2020	1.0T EA211
Seat	Ibiza	2021	1.0T EA211
Seat	Ibiza	2022	1.0T EA211
Seat	Ibiza	2023	1.0T EA211
Seat	Ibiza	2024	1.0T EA211
Seat	Ibiza	2025	1.0T EA211
Seat	Ibiza	2026	1.0T EA211
Seat	Leon	2014	1.4T/2.0T EA211/EA888
Seat	Leon	2015	1.4T/2.0T EA211/EA888
Seat	Leon	2016	1.4T/2.0T EA211/EA888
Seat	Leon	2017	1.4T/2.0T EA211/EA888
Seat	Leon	2018	1.4T/2.0T EA211/EA888
Seat	Leon	2019	1.4T/2.0T EA211/EA888
Seat	Leon	2020	1.4T/2.0T EA211/EA888
Seat	Leon	2021	1.4T/2.0T EA211/EA888
Seat	Leon	2022	1.4T/2.0T EA211/EA888
Seat	Leon	2023	1.4T/2.0T EA211/EA888
Seat	Leon	2024	1.4T/2.0T EA211/EA888
Seat	Leon	2025	1.4T/2.0T EA211/EA888
Seat	Leon	2026	1.4T/2.0T EA211/EA888
Skoda	Octavia	2014	1.4T/2.0T EA211/EA888
Skoda	Octavia	2015	1.4T/2.0T EA211/EA888
Skoda	Octavia	2016	1.4T/2.0T EA211/EA888
Skoda	Octavia	2017	1.4T/2.0T EA211/EA888
Skoda	Octavia	2018	1.4T/2.0T EA211/EA888
Skoda	Octavia	2019	1.4T/2.0T EA211/EA888
Skoda	Octavia	2020	1.4T/2.0T EA211/EA888
Skoda	Octavia	2021	1.4T/2.0T EA211/EA888
Skoda	Octavia	2022	1.4T/2.0T EA211/EA888
Skoda	Octavia	2023	1.4T/2.0T EA211/EA888
Skoda	Octavia	2024	1.4T/2.0T EA211/EA888
Skoda	Octavia	2025	1.4T/2.0T EA211/EA888
Skoda	Octavia	2026	1.4T/2.0T EA211/EA888
SsangYong	Actyon Sports	2012	2.0D D20DTR
SsangYong	Actyon Sports	2013	2.0D D20DTR
SsangYong	Actyon Sports	2014	2.0D D20DTR
SsangYong	Actyon Sports	2015	2.0D D20DTR
SsangYong	Actyon Sports	2016	2.0D D20DTR
SsangYong	Actyon Sports	2017	2.0D D20DTR
SsangYong	Actyon Sports	2018	2.0D D20DTR
Subaru	Evoltis/Solterra	2022	EV Dual Motor AWD
Subaru	Evoltis/Solterra	2023	EV Dual Motor AWD
Subaru	Evoltis/Solterra	2024	EV Dual Motor AWD
Subaru	Evoltis/Solterra	2025	EV Dual Motor AWD
Subaru	Evoltis/Solterra	2026	EV Dual Motor AWD
Suzuki	Alto	2008	0.8L F8D / 1.0L K10B
Suzuki	Alto	2009	0.8L F8D / 1.0L K10B
Suzuki	Alto	2010	0.8L F8D / 1.0L K10B
Suzuki	Alto	2011	0.8L F8D / 1.0L K10B
Suzuki	Alto	2012	0.8L F8D / 1.0L K10B
Suzuki	Alto	2013	0.8L F8D / 1.0L K10B
Suzuki	Alto	2014	0.8L F8D / 1.0L K10B
Suzuki	Alto	2015	0.8L F8D / 1.0L K10B
Suzuki	Alto	2016	0.8L F8D / 1.0L K10B
Suzuki	Alto	2017	0.8L F8D / 1.0L K10B
Suzuki	Alto	2018	0.8L F8D / 1.0L K10B
Suzuki	Alto	2019	0.8L F8D / 1.0L K10B
Suzuki	Alto	2020	0.8L F8D / 1.0L K10B
Suzuki	Alto	2021	0.8L F8D / 1.0L K10B
Suzuki	Alto	2022	0.8L F8D / 1.0L K10B
Suzuki	Alto	2023	0.8L F8D / 1.0L K10B
Suzuki	Alto	2024	0.8L F8D / 1.0L K10B
Suzuki	APV	2010	1.6L G16A
Suzuki	APV	2011	1.6L G16A
Suzuki	APV	2012	1.6L G16A
Suzuki	APV	2013	1.6L G16A
Suzuki	APV	2014	1.6L G16A
Suzuki	APV	2015	1.6L G16A
Suzuki	APV	2016	1.6L G16A
Suzuki	APV	2017	1.6L G16A
Suzuki	APV	2018	1.6L G16A
Suzuki	APV	2019	1.6L G16A
Suzuki	APV	2020	1.6L G16A
Suzuki	APV	2021	1.6L G16A
Suzuki	APV	2022	1.6L G16A
Suzuki	APV	2023	1.6L G16A
Suzuki	APV	2024	1.6L G16A
Suzuki	Carry	2020	1.5L K15B
Suzuki	Carry	2021	1.5L K15B
Suzuki	Carry	2022	1.5L K15B
Suzuki	Carry	2023	1.5L K15B
Suzuki	Carry	2024	1.5L K15B
Suzuki	Carry	2025	1.5L K15B
Suzuki	Carry	2026	1.5L K15B
Suzuki	Celerio	2010	1.0L K10B
Suzuki	Celerio	2011	1.0L K10B
Suzuki	Celerio	2012	1.0L K10B
Suzuki	Celerio	2013	1.0L K10B
Suzuki	Celerio	2014	1.0L K10B
Suzuki	Celerio	2015	1.0L K10B
Suzuki	Celerio	2016	1.0L K10B
Suzuki	Celerio	2017	1.0L K10B
Suzuki	Celerio	2018	1.0L K10B
Suzuki	Celerio	2019	1.0L K10B
Suzuki	Celerio	2020	1.0L K10B
Suzuki	Celerio	2021	1.0L K10B
Suzuki	Celerio	2022	1.0L K10B
Suzuki	Celerio	2023	1.0L K10B
Suzuki	Celerio	2024	1.0L K10B
Suzuki	Celerio	2025	1.0L K10B
Suzuki	Celerio	2026	1.0L K10B
Suzuki	Dzire	2018	1.2L K12N
Suzuki	Dzire	2019	1.2L K12N
Suzuki	Dzire	2020	1.2L K12N
Suzuki	Dzire	2021	1.2L K12N
Suzuki	Dzire	2022	1.2L K12N
Suzuki	Dzire	2023	1.2L K12N
Suzuki	Dzire	2024	1.2L K12N
Suzuki	Dzire	2025	1.2L K12N
Suzuki	Dzire	2026	1.2L K12N
Suzuki	Fronx	2023	1.5L K15C DualJet
Suzuki	Fronx	2024	1.5L K15C DualJet
Suzuki	Fronx	2025	1.5L K15C DualJet
Suzuki	Fronx	2026	1.5L K15C DualJet
Suzuki	Grand Nomade	2008	2.4L J24B
Suzuki	Grand Nomade	2009	2.4L J24B
Suzuki	Grand Nomade	2010	2.4L J24B
Suzuki	Grand Nomade	2011	2.4L J24B
Suzuki	Grand Nomade	2012	2.4L J24B
Suzuki	Grand Nomade	2013	2.4L J24B
Suzuki	Grand Nomade	2014	2.4L J24B
Suzuki	Grand Nomade	2015	2.4L J24B
Suzuki	Grand Nomade	2016	2.4L J24B
Suzuki	Grand Nomade	2017	2.4L J24B
Suzuki	Grand Nomade	2018	2.4L J24B
Suzuki	Grand Nomade	2019	2.4L J24B
Suzuki	Grand Vitara	2008	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2009	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2010	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2011	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2012	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2013	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2014	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2015	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2016	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2017	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2018	1.6L M16A / 2.4L J24B
Suzuki	Grand Vitara	2019	1.6L M16A / 2.4L J24B
Suzuki	Vitara	2014	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2015	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2016	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2017	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2018	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2019	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2020	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2021	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2022	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2023	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2024	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2025	1.6L M16A / 1.4T K14C
Suzuki	Vitara	2026	1.6L M16A / 1.4T K14C
Toyota	Auris	2012	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2013	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2014	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2015	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2016	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2017	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2018	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2019	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2020	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2021	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2022	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2023	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2024	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2025	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Auris	2026	1.6L 1ZR-FAE / 1.8L 2ZR-FE
Toyota	Avanza	2012	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2013	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2014	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2015	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2016	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2017	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2018	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2019	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2020	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2021	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2022	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2023	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2024	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2025	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Avanza	2026	1.3L K3-VE / 1.5L 2NR-VE
Toyota	Rush	2018	1.5L 2NR-VE
Toyota	Rush	2019	1.5L 2NR-VE
Toyota	Rush	2020	1.5L 2NR-VE
Toyota	Rush	2021	1.5L 2NR-VE
Toyota	Rush	2022	1.5L 2NR-VE
Toyota	Rush	2023	1.5L 2NR-VE
Toyota	Rush	2024	1.5L 2NR-VE
Toyota	Rush	2025	1.5L 2NR-VE
Toyota	Rush	2026	1.5L 2NR-VE
Toyota	Yaris Sport	2014	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2015	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2016	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2017	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2018	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2019	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2020	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2021	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2022	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2023	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2024	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2025	1.5L 1NZ-FE / 2NR-FKE
Toyota	Yaris Sport	2026	1.5L 1NZ-FE / 2NR-FKE
Volkswagen	Bora	2006	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2007	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2008	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2009	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2010	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2011	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2012	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2013	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2014	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Bora	2015	2.0L 8v / 1.8T / 2.5L 5cil
Volkswagen	Nivus	2021	1.0T EA211 TSI
Volkswagen	Nivus	2022	1.0T EA211 TSI
Volkswagen	Nivus	2023	1.0T EA211 TSI
Volkswagen	Nivus	2024	1.0T EA211 TSI
Volkswagen	Nivus	2025	1.0T EA211 TSI
Volkswagen	Nivus	2026	1.0T EA211 TSI
Volkswagen	Saveiro	2012	1.6L EA111
Volkswagen	Saveiro	2013	1.6L EA111
Volkswagen	Saveiro	2014	1.6L EA111
Volkswagen	Saveiro	2015	1.6L EA111
Volkswagen	Saveiro	2016	1.6L EA111
Volkswagen	Saveiro	2017	1.6L EA111
Volkswagen	Saveiro	2018	1.6L EA111
Volkswagen	Saveiro	2019	1.6L EA111
Volkswagen	Saveiro	2020	1.6L EA111
Volkswagen	Saveiro	2021	1.6L EA111
Volkswagen	Saveiro	2022	1.6L EA111
Volkswagen	Saveiro	2023	1.6L EA111
Volkswagen	Saveiro	2024	1.6L EA111
Volkswagen	Saveiro	2025	1.6L EA111
Volkswagen	Saveiro	2026	1.6L EA111
Volkswagen	Taos	2021	1.4T EA211 TSI
Volkswagen	Taos	2022	1.4T EA211 TSI
Volkswagen	Taos	2023	1.4T EA211 TSI
Volkswagen	Taos	2024	1.4T EA211 TSI
Volkswagen	Taos	2025	1.4T EA211 TSI
Volkswagen	Taos	2026	1.4T EA211 TSI
Volkswagen	Vento	2014	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Vento	2015	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Vento	2016	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Vento	2017	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Vento	2018	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Vento	2019	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Vento	2020	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Vento	2021	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Vento	2022	1.6L EA211 MSI / 2.0L EA111 8v
Volkswagen	Virtus	2018	1.6L EA211 MSI / 1.0T EA211 TSI
Volkswagen	Virtus	2019	1.6L EA211 MSI / 1.0T EA211 TSI
Volkswagen	Virtus	2020	1.6L EA211 MSI / 1.0T EA211 TSI
Volkswagen	Virtus	2021	1.6L EA211 MSI / 1.0T EA211 TSI
Volkswagen	Virtus	2022	1.6L EA211 MSI / 1.0T EA211 TSI
Volkswagen	Virtus	2023	1.6L EA211 MSI / 1.0T EA211 TSI
Volkswagen	Virtus	2024	1.6L EA211 MSI / 1.0T EA211 TSI
Volkswagen	Virtus	2025	1.6L EA211 MSI / 1.0T EA211 TSI
Volkswagen	Virtus	2026	1.6L EA211 MSI / 1.0T EA211 TSI
Volvo	XC40	2018	2.0T B4204T
Volvo	XC40	2019	2.0T B4204T
Volvo	XC40	2020	2.0T B4204T
Volvo	XC40	2021	2.0T B4204T
Volvo	XC40	2022	2.0T B4204T
Volvo	XC40	2023	2.0T B4204T
Volvo	XC40	2024	2.0T B4204T
Volvo	XC40	2025	2.0T B4204T
Volvo	XC40	2026	2.0T B4204T
Volvo	XC60	2018	2.0T B4204T
Volvo	XC60	2019	2.0T B4204T
Volvo	XC60	2020	2.0T B4204T
Volvo	XC60	2021	2.0T B4204T
Volvo	XC60	2022	2.0T B4204T
Volvo	XC60	2023	2.0T B4204T
Volvo	XC60	2024	2.0T B4204T
Volvo	XC60	2025	2.0T B4204T
Volvo	XC60	2026	2.0T B4204T
