Marca	Modelo	Ano	Motor	VIN
Nissan	Urvan	2020	2.5D YD25DDTi	3N1AJL0Z5LB288440
Nissan	Urvan	2021	2.5D YD25DDTi	3N1P8HYT2MG423381
Nissan	Urvan	2022	2.5D YD25DDTi	3N1PUTC60NV822240
Nissan	Urvan	2023	2.5D YD25DDTi	3N1AYPXE5PD471711
Nissan	Urvan	2024	2.5D YD25DDTi	3N15165F5RF376066
Nissan	Urvan	2025	2.5D YD25DDTi	3N1ZK5J33SP831114
Nissan	Urvan	2026	2.5D YD25DDTi	3N19P8J8XTE909643
Nissan	V16	1990	1.6L	3N1WEAZD6LT530278
Nissan	V16	1991	1.6L	3N1HF9VA4MP795808
Nissan	V16	1992	1.6L	3N1V03UT6NV568752
Nissan	V16	1993	1.6L	3N1A5UMN4PT134156
Nissan	V16	1994	1.6L	3N16UYDD2RV755135
Nissan	V16	1995	1.6L	3N129ESV1SD240343
Nissan	V16	1996	1.6L	3N1XD9P77TY835312
Nissan	V16	1997	1.6L	3N1BTWXU6VL229520
Nissan	V16	1998	1.6L	3N13TB7L4WJ718144
Nissan	V16	1999	1.6L	3N1YUGHGXXB131752
Nissan	V16	2000	1.6L	3N1BMU1E1YJ948676
Nissan	V16	2001	1.6L	3N1L79LB21M162000
Nissan	V16	2002	1.6L	3N1CS55602D848853
Nissan	V16	2003	1.6L	3N1RZHRS83M719016
Nissan	V16	2004	1.6L	3N1ZZB7H44U011349
Nissan	V16	2005	1.6L	3N154T4J15C751328
Nissan	V16	2006	1.6L	3N1W1BL416S034759
Nissan	V16	2007	1.6L	3N1LTULR37W389382
Nissan	V16	2008	1.6L	3N1GF9G918R199001
Nissan	V16	2009	1.6L	3N1SAT3039L750479
Nissan	V16	2010	1.6L HR16DE	3N1N869Z6AN864064
Nissan	V16	2011	1.6L HR16DE	3N1P67YM7BE632729
Nissan	V16	2012	1.6L HR16DE	3N1UZV384CF738009
Nissan	V16	2013	1.6L HR16DE	3N1EC92W0DE915143
Nissan	V16	2014	1.6L HR16DE	3N1NCRBE5EY278144
Nissan	V16	2015	1.6L HR16DE	3N16D1RT5FE992799
Nissan	V16	2016	1.6L HR16DE	3N1NCKCL0GU021228
Nissan	V16	2017	1.6L HR16DE	3N1ZM5H64HM048369
Nissan	V16	2018	1.6L HR16DE	3N19HJY58JD882851
Nissan	V16	2019	1.6L HR16DE	3N1ZRDXJ1KT695259
Nissan	V16	2020	1.6L HR16DE	3N12M4EA7LG595633
Nissan	V16	2021	1.6L HR16DE	3N1P64WU6MG716159
Nissan	V16	2022	1.6L HR16DE	3N1HEL6W8NM125286
Nissan	Versa	2014	1.6L HR16DE	3N1XACJD7EY002374
Nissan	Versa	2015	1.6L HR16DE	3N1LZDDN9FD852419
Nissan	Versa	2016	1.6L HR16DE	3N1YT3R71GN432581
Nissan	Versa	2017	1.6L HR16DE	3N1BAUSL0HB945512
Nissan	Versa	2018	1.6L HR16DE	3N17YJE49JK283245
Nissan	Versa	2019	1.6L HR16DE	3N1FUN2A4KE815896
Nissan	Versa	2020	1.6L HR16DE	3N178UN70LR698170
Nissan	Versa	2021	1.6L HR16DE	3N1V297Z6MU570034
Nissan	Versa	2022	1.6L HR16DE	3N1G978RXNH255383
Nissan	Versa	2023	1.6L HR16DE	3N15AJ9B4PD157571
Nissan	Versa	2024	1.6L HR16DE	3N15EEKY2RK150255
Nissan	Versa	2025	1.6L HR16DE	3N1T9TUM2SP454544
Nissan	Versa	2026	1.6L HR16DE	3N19D8FZ4TA645966
Nissan	X-Trail	2014	2.5L QR25DE	3N1L41MZ5ET978359
Nissan	X-Trail	2015	2.5L QR25DE	3N1NSM96XFD494858
Nissan	X-Trail	2016	2.5L QR25DE	3N1LU5WAXGS675424
Nissan	X-Trail	2017	2.5L QR25DE	3N13GGVD0HK688425
Nissan	X-Trail	2018	2.5L QR25DE	3N1ZLHJV8JC157323
Nissan	X-Trail	2019	2.5L QR25DE	3N1F1743XKU376163
Nissan	X-Trail	2020	2.5L QR25DE	3N16VX3R6LA414288
Nissan	X-Trail	2021	2.5L QR25DE	3N1M0BTC2MH867501
Nissan	X-Trail	2022	2.5L QR25DE	3N1RK5JN9NX184904
Nissan	X-Trail	2023	2.5L QR25DE	3N1HTTUBXPK894389
Nissan	X-Trail	2024	2.5L QR25DE	3N135K7T5RH138553
Nissan	X-Trail	2025	2.5L QR25DE	3N19YGA37SZ339569
Nissan	X-Trail	2026	2.5L QR25DE	3N122C992TC865200
Omoda	C5	2023	1.5T SQRF4J16	LVVTMRWT5PF333606
Omoda	C5	2024	1.5T SQRF4J16	LVV7K2E20RE075950
Omoda	C5	2025	1.5T SQRF4J16	LVV2YX4B3SD437093
Omoda	C5	2026	1.5T SQRF4J16	LVV6UK05XTC053870
Opel	Corsa	2020	1.2T PureTech	W0LG5EXN6LK551832
Opel	Corsa	2021	1.2T PureTech	W0L5DJ5U6MB757960
Opel	Corsa	2022	1.2T PureTech	W0LACLXR1N3564746
Opel	Corsa	2023	1.2T PureTech	W0LEW9Y26PG049654
Opel	Corsa	2024	1.2T PureTech	W0LZHRFU5R1481867
Opel	Corsa	2025	1.2T PureTech	W0LSFFPA3SK416994
Opel	Corsa	2026	1.2T PureTech	W0LPH5VC4T5797236
Peugeot	2008	2014	1.2T PureTech / 1.5D BlueHDi	VF35CSSJ6EH533614
Peugeot	2008	2015	1.2T PureTech / 1.5D BlueHDi	VF3V8LNB8FJ117036
Peugeot	2008	2016	1.2T PureTech / 1.5D BlueHDi	VF34V5A31G4363439
Peugeot	2008	2017	1.2T PureTech / 1.5D BlueHDi	VF37E7WL9HK973183
Peugeot	2008	2018	1.2T PureTech / 1.5D BlueHDi	VF34444Y9JX632264
Peugeot	2008	2019	1.2T PureTech / 1.5D BlueHDi	VF3PFWUG1K2848845
Peugeot	2008	2020	1.2T PureTech / 1.5D BlueHDi	VF3UVJHL0LD479384
Peugeot	2008	2021	1.2T PureTech / 1.5D BlueHDi	VF3KPKBD3MZ997356
Peugeot	2008	2022	1.2T PureTech / 1.5D BlueHDi	VF3LW9T95NC573644
Peugeot	2008	2023	1.2T PureTech / 1.5D BlueHDi	VF323KBF0P2232664
Peugeot	2008	2024	1.2T PureTech / 1.5D BlueHDi	VF303SW58RZ618834
Peugeot	2008	2025	1.2T PureTech / 1.5D BlueHDi	VF371MW90SN197269
Peugeot	2008	2026	1.2T PureTech / 1.5D BlueHDi	VF3TZ52K7T2059754
Peugeot	205	1990	1.4L / 1.6L	VF3W3FFN8LY734212
Peugeot	205	1991	1.4L / 1.6L	VF3381XS0ME528929
Peugeot	205	1992	1.4L / 1.6L	VF3PA3UU1NP475817
Peugeot	205	1993	1.4L / 1.6L	VF3HGLN07PH314125
Peugeot	205	1994	1.4L / 1.6L	VF3PKPA89RY894607
Peugeot	205	1995	1.4L / 1.6L	VF34EZ6C9SN949857
Peugeot	205	1996	1.4L / 1.6L	VF3KW3500TH701912
Peugeot	205	1997	1.4L / 1.6L	VF3T2XWL8VK902138
Peugeot	205	1998	1.4L / 1.6L	VF38ZTW8XWB041214
Peugeot	206	2000	1.4L TU3 / 1.6L TU5	VF3DM5NT6YL706623
Peugeot	206	2001	1.4L TU3 / 1.6L TU5	VF30BKJ5718080759
Peugeot	206	2002	1.4L TU3 / 1.6L TU5	VF3L7WAJ926602596
Peugeot	206	2003	1.4L TU3 / 1.6L TU5	VF3M2PTZ33W336991
Peugeot	206	2004	1.4L TU3 / 1.6L TU5	VF3UH5JU64R251928
Peugeot	206	2005	1.4L TU3 / 1.6L TU5	VF3XETME857976135
Peugeot	206	2006	1.4L TU3 / 1.6L TU5	VF3MJZKE96H842573
Peugeot	206	2007	1.4L TU3 / 1.6L TU5	VF3D6MMNX7X386513
Peugeot	206	2008	1.4L TU3 / 1.6L TU5	VF37MDGD18C862971
Peugeot	206	2009	1.4L TU3 / 1.6L TU5	VF3E44X7799616491
Peugeot	206	2010	1.4L TU3 / 1.6L TU5	VF3HRH2B5AU479084
Peugeot	207	2009	1.4L ET3 / 1.6L EP6	VF3JPLRY694571160
Peugeot	207	2010	1.4L ET3 / 1.6L EP6	VF3ZW21X9A5105627
Peugeot	207	2011	1.4L ET3 / 1.6L EP6	VF38PURS3B3661877
Peugeot	207	2012	1.4L ET3 / 1.6L EP6	VF3NDS3WXCM905340
Peugeot	207	2013	1.4L ET3 / 1.6L EP6	VF3BVBJ77DL818806
Peugeot	207	2014	1.4L ET3 / 1.6L EP6	VF352YCJXE2883495
Peugeot	208	2014	1.2T PureTech / 1.5D BlueHDi	VF3928L68EE257228
Peugeot	208	2015	1.2T PureTech / 1.5D BlueHDi	VF3SU07P8FA579389
Peugeot	208	2016	1.2T PureTech / 1.5D BlueHDi	VF3HT7NU2G1470703
Peugeot	208	2017	1.2T PureTech / 1.5D BlueHDi	VF39EGJA3H3777748
Peugeot	208	2018	1.2T PureTech / 1.5D BlueHDi	VF3B86YL8JP656545
Peugeot	208	2019	1.2T PureTech / 1.5D BlueHDi	VF3RLHFV9K4147483
Peugeot	208	2020	1.2T PureTech / 1.5D BlueHDi	VF3YS6EX4L6789363
Peugeot	208	2021	1.2T PureTech / 1.5D BlueHDi	VF3K6G504MA064041
Peugeot	208	2022	1.2T PureTech / 1.5D BlueHDi	VF3XFTP34N4639762
Peugeot	208	2023	1.2T PureTech / 1.5D BlueHDi	VF3DGGKY9PF564929
Peugeot	208	2024	1.2T PureTech / 1.5D BlueHDi	VF3TVUBJ4R5601302
Peugeot	208	2025	1.2T PureTech / 1.5D BlueHDi	VF368NYU5SK909615
Peugeot	208	2026	1.2T PureTech / 1.5D BlueHDi	VF3CUGPX7T7702072
Peugeot	3008	2017	1.6T PureTech / 2.0D BlueHDi	VF3AC8U50H5560525
Peugeot	3008	2018	1.6T PureTech / 2.0D BlueHDi	VF3RTHTR6JV319002
Peugeot	3008	2019	1.6T PureTech / 2.0D BlueHDi	VF37RUD43KS440705
Peugeot	3008	2020	1.6T PureTech / 2.0D BlueHDi	VF3HEM9J6LC279714
Peugeot	3008	2021	1.6T PureTech / 2.0D BlueHDi	VF3VBUT26M7656534
Peugeot	3008	2022	1.6T PureTech / 2.0D BlueHDi	VF3D3LPG0NY632296
Peugeot	3008	2023	1.6T PureTech / 2.0D BlueHDi	VF3GHFM30PK500145
Peugeot	3008	2024	1.6T PureTech / 2.0D BlueHDi	VF3D956L3R2248336
Peugeot	3008	2025	1.6T PureTech / 2.0D BlueHDi	VF3U76XE7SW880959
Peugeot	3008	2026	1.6T PureTech / 2.0D BlueHDi	VF3FDJWY5TH662783
Peugeot	301	2013	1.6L EC5 VTi / 1.6D DV6 HDi	VF311YBM6D6142961
Peugeot	301	2014	1.6L EC5 VTi / 1.6D DV6 HDi	VF3PD88H2ES641826
Peugeot	301	2015	1.6L EC5 VTi / 1.6D DV6 HDi	VF34NSN53FM606614
Peugeot	301	2016	1.6L EC5 VTi / 1.6D DV6 HDi	VF3STRHJ9GJ338749
Peugeot	301	2017	1.6L EC5 VTi / 1.6D DV6 HDi	VF3Y0YC50H0691704
Peugeot	301	2018	1.6L EC5 VTi / 1.6D DV6 HDi	VF3HUHL70JH143988
Peugeot	301	2019	1.6L EC5 VTi / 1.6D DV6 HDi	VF3HBJASXKA491456
Peugeot	301	2020	1.6L EC5 VTi / 1.6D DV6 HDi	VF3EPDXD4LR993400
Peugeot	301	2021	1.6L EC5 VTi / 1.6D DV6 HDi	VF3Z1ESC6MW806779
Peugeot	301	2022	1.6L EC5 VTi / 1.6D DV6 HDi	VF3PPGX96N1904840
Peugeot	301	2023	1.6L EC5 VTi / 1.6D DV6 HDi	VF3XSFDA0PP138157
Peugeot	301	2024	1.6L EC5 VTi / 1.6D DV6 HDi	VF39XDM34RC570423
Peugeot	306	1993	1.6L / 1.8L / 2.0L	VF39WAXC6PT321034
Peugeot	306	1994	1.6L / 1.8L / 2.0L	VF3KHHXE2RA997615
Peugeot	306	1995	1.6L / 1.8L / 2.0L	VF3Z1NHH8S7586698
Peugeot	306	1996	1.6L / 1.8L / 2.0L	VF3XF2UZ0TG927468
Peugeot	306	1997	1.6L / 1.8L / 2.0L	VF3UJV0A2VY930209
Peugeot	306	1998	1.6L / 1.8L / 2.0L	VF35P9LB2WG466389
Peugeot	306	1999	1.6L / 1.8L / 2.0L	VF3VE8MLXXV551968
Peugeot	306	2000	1.6L / 1.8L / 2.0L	VF3S2BJD7YP163298
Peugeot	306	2001	1.6L / 1.8L / 2.0L	VF3C3TUT418422761
Peugeot	308	2010	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3U7ZJRXAU842617
Peugeot	308	2011	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF327UKV2BC098833
Peugeot	308	2012	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF335ABG1CJ739333
Peugeot	308	2013	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3DLZNW1DD714895
Peugeot	308	2014	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3THW372EH526582
Peugeot	308	2015	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3Z2HVG9F3527456
Peugeot	308	2016	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3KFWW11GL795651
Peugeot	308	2017	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3VDPCP1H1807909
Peugeot	308	2018	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF30A5NG7JN284947
Peugeot	308	2019	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3LPPBG5KW649410
Peugeot	308	2020	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF37S3Z34L8100573
Peugeot	308	2021	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3KR3BJ1M1487804
Peugeot	308	2022	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF31DYG34NG530158
Peugeot	308	2023	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF30DA9VXP8475472
Peugeot	308	2024	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3PE3FE5R1704857
Peugeot	308	2025	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3YM861XSU028492
Peugeot	308	2026	1.6L EP6 / 1.2T EB2 / 1.6D DV6	VF3RNH212T5430963
Peugeot	405	1990	1.6L / 1.8L / 2.0L	VF3L5KW27LR030282
Peugeot	405	1991	1.6L / 1.8L / 2.0L	VF3SWHUC1M6649681
Peugeot	405	1992	1.6L / 1.8L / 2.0L	VF3W1XHP0NF832997
Peugeot	405	1993	1.6L / 1.8L / 2.0L	VF37CFKX4P2004222
Peugeot	405	1994	1.6L / 1.8L / 2.0L	VF33BEXW1RM890843
Peugeot	405	1995	1.6L / 1.8L / 2.0L	VF3NKFB13SP373123
Peugeot	405	1996	1.6L / 1.8L / 2.0L	VF3KP5A32T9163295
Peugeot	405	1997	1.6L / 1.8L / 2.0L	VF3NC6P68VB762889
Peugeot	5008	2017	1.6T PureTech / 2.0D BlueHDi	VF352ZF22HJ887044
Peugeot	5008	2018	1.6T PureTech / 2.0D BlueHDi	VF3W34E92JZ272682
Peugeot	5008	2019	1.6T PureTech / 2.0D BlueHDi	VF3L6AJA1K3637544
Peugeot	5008	2020	1.6T PureTech / 2.0D BlueHDi	VF3UCGG77LU732083
Peugeot	5008	2021	1.6T PureTech / 2.0D BlueHDi	VF35CSMZ8M1067484
Peugeot	5008	2022	1.6T PureTech / 2.0D BlueHDi	VF379KUL3NX338081
Peugeot	5008	2023	1.6T PureTech / 2.0D BlueHDi	VF3NGA8Y9PS639144
Peugeot	5008	2024	1.6T PureTech / 2.0D BlueHDi	VF3P9TAU5RU264947
Peugeot	5008	2025	1.6T PureTech / 2.0D BlueHDi	VF3M7CHWXSJ478596
Peugeot	5008	2026	1.6T PureTech / 2.0D BlueHDi	VF3AZ8K46T5277743
Peugeot	Partner	2014	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3G4ZPM7E4704038
Peugeot	Partner	2015	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3UPU6M8F8182979
Peugeot	Partner	2016	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3U4TCR2G6651399
Peugeot	Partner	2017	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3JWDGL7H1959076
Peugeot	Partner	2018	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3AXGE88JF929249
Peugeot	Partner	2019	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3WJEAJ4KL529051
Peugeot	Partner	2020	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3GS1TXXLG448755
Peugeot	Partner	2021	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3B07CAXMT975508
Peugeot	Partner	2022	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF30TNVK1NG769156
Peugeot	Partner	2023	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3HWWC9XPB357110
Peugeot	Partner	2024	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF34HRNH3R1065743
Peugeot	Partner	2025	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3A3UMG3SZ995467
Peugeot	Partner	2026	1.6D DV6 HDi / 1.5D DV5 BlueHDi	VF3SEPT56T1401390
Peugeot	Rifter	2019	1.5D BlueHDi / 1.2T PureTech	VF3EW3KL0KA895540
Peugeot	Rifter	2020	1.5D BlueHDi / 1.2T PureTech	VF3V686U4LJ946362
Peugeot	Rifter	2021	1.5D BlueHDi / 1.2T PureTech	VF3YXGDKXM1482789
Peugeot	Rifter	2022	1.5D BlueHDi / 1.2T PureTech	VF35FMJ14NX248811
Peugeot	Rifter	2023	1.5D BlueHDi / 1.2T PureTech	VF39H5LG7P5816552
Peugeot	Rifter	2024	1.5D BlueHDi / 1.2T PureTech	VF3EA2U51R6110186
Peugeot	Rifter	2025	1.5D BlueHDi / 1.2T PureTech	VF33JBFH4SH306924
Peugeot	Rifter	2026	1.5D BlueHDi / 1.2T PureTech	VF30DKEH6TS752198
Porsche	Cayenne	2018	3.0T EA839 V6	WP1ZXD0A1JU056408
Porsche	Cayenne	2019	3.0T EA839 V6	WP13PZ263KF778075
Porsche	Cayenne	2020	3.0T EA839 V6	WP1VKY49XL3066139
Porsche	Cayenne	2021	3.0T EA839 V6	WP06TD5E2MX821157
Porsche	Cayenne	2022	3.0T EA839 V6	WP0L93K33NY718811
Porsche	Cayenne	2023	3.0T EA839 V6	WP1LGHTH0PA906383
Porsche	Cayenne	2024	3.0T EA839 V6	WP0ARC9BXRD683993
Porsche	Cayenne	2025	3.0T EA839 V6	WP1PGBA10S2541095
Porsche	Cayenne	2026	3.0T EA839 V6	WP1Z48G84T2958715
Porsche	Macan	2014	2.0T EA888 / 3.0T	WP0MJAS52EX844195
Porsche	Macan	2015	2.0T EA888 / 3.0T	WP0YWVVRXFB909284
Porsche	Macan	2016	2.0T EA888 / 3.0T	WP0VANB7XGU903897
Porsche	Macan	2017	2.0T EA888 / 3.0T	WP1M81KNXHK539522
Porsche	Macan	2018	2.0T EA888 / 3.0T	WP1H8EMVXJY642609
Porsche	Macan	2019	2.0T EA888 / 3.0T	WP0Y5YKE8K6222541
Porsche	Macan	2020	2.0T EA888 / 3.0T	WP100Z0MXL7829964
Porsche	Macan	2021	2.0T EA888 / 3.0T	WP11JMWXXM1413780
Porsche	Macan	2022	2.0T EA888 / 3.0T	WP0LK3K78NG110702
Porsche	Macan	2023	2.0T EA888 / 3.0T	WP10E0MY2P0448831
Porsche	Macan	2024	2.0T EA888 / 3.0T	WP1YKK983RY321879
Porsche	Macan	2025	2.0T EA888 / 3.0T	WP0MHXPX8S5161241
Porsche	Macan	2026	2.0T EA888 / 3.0T	WP1NH5CL6TV508915
Ram	1000	2020	1.8L E.torQ / 2.4L Tigershark	1C61EA5S9LB643226
Ram	1000	2021	1.8L E.torQ / 2.4L Tigershark	1C6T7WXZ9MB908531
Ram	1000	2022	1.8L E.torQ / 2.4L Tigershark	1C6GDDCHXNB585071
Ram	1000	2023	1.8L E.torQ / 2.4L Tigershark	3D7D7XU09P4455197
Ram	1000	2024	1.8L E.torQ / 2.4L Tigershark	1C6UJH3P3RM125108
Ram	1000	2025	1.8L E.torQ / 2.4L Tigershark	1C6NEJ4L7SF739813
Ram	1000	2026	1.8L E.torQ / 2.4L Tigershark	3D7XL1D09T4618494
Ram	1500	2014	5.7L HEMI V8	1C6TZTWB7ED881283
Ram	1500	2015	5.7L HEMI V8	1C60Y9B5XFZ078030
Ram	1500	2016	5.7L HEMI V8	1C6SC23K4GM737608
Ram	1500	2017	5.7L HEMI V8	3D7F1YMX1HH332226
Ram	1500	2018	5.7L HEMI V8	1C6DGV413JH670570
Ram	1500	2019	5.7L HEMI V8	1C6V2JU6XKR923421
Ram	1500	2020	5.7L HEMI V8	3D75RUYY5LZ837821
Ram	1500	2021	5.7L HEMI V8	1C659AAB3MT388483
Ram	1500	2022	5.7L HEMI V8	1C689KGC8NY301653
Ram	1500	2023	5.7L HEMI V8	3D7BEZT96PB258671
Ram	1500	2024	5.7L HEMI V8	1C6UZSAB2RE735380
Ram	1500	2025	5.7L HEMI V8	1C6TFVYN8SE235087
Ram	1500	2026	5.7L HEMI V8	1C61YAVC4TE366256
Ram	2500	2014	6.7L Cummins I6 Diesel	3D7BY7384EA218577
Ram	2500	2015	6.7L Cummins I6 Diesel	3D7SNF5S3F6968617
Ram	2500	2016	6.7L Cummins I6 Diesel	1C6L98EY8GA049619
Ram	2500	2017	6.7L Cummins I6 Diesel	1C62CFC44HK455992
Ram	2500	2018	6.7L Cummins I6 Diesel	3D7XG1BM6JK714098
Ram	2500	2019	6.7L Cummins I6 Diesel	3D7V9E4J1K9640139
Ram	2500	2020	6.7L Cummins I6 Diesel	1C6TKZ5S4LA373800
Ram	2500	2021	6.7L Cummins I6 Diesel	3D7WMFUG1M2430472
Ram	2500	2022	6.7L Cummins I6 Diesel	3D759KWE1NW375355
Ram	2500	2023	6.7L Cummins I6 Diesel	1C6U9J4D6PM880190
Ram	2500	2024	6.7L Cummins I6 Diesel	3D7XCB3ZXR4683790
Ram	2500	2025	6.7L Cummins I6 Diesel	1C6NENS80SR663212
Ram	2500	2026	6.7L Cummins I6 Diesel	1C6524494TA514486
Ram	700	2015	1.6L E.torQ	3D7NK3Z69FZ610339
Ram	700	2016	1.6L E.torQ	3D7V9XY05GY661246
Ram	700	2017	1.6L E.torQ	1C65YJ2F9HL957928
Ram	700	2018	1.6L E.torQ	1C61UCKT6JH725338
Ram	700	2019	1.6L E.torQ	1C6Z6SRA8KC584749
Ram	700	2020	1.6L E.torQ	1C6ULCLR0LT042666
Ram	700	2021	1.6L E.torQ	1C68LBGM4MS318266
Ram	700	2022	1.6L E.torQ	3D7VVRM85NZ914978
Ram	700	2023	1.6L E.torQ	1C603G0U7PM304567
Ram	700	2024	1.6L E.torQ	1C6ZSY3V3RN571562
Ram	700	2025	1.6L E.torQ	3D7AP0R14SF095684
Ram	700	2026	1.6L E.torQ	1C6CWSG61TN695248
Range Rover	Evoque	2020	2.0T Ingenium	SALE1YGE2LJ875848
Range Rover	Evoque	2021	2.0T Ingenium	SALF0EZ28MR732849
Range Rover	Evoque	2022	2.0T Ingenium	SALGS4GU0NZ809065
Range Rover	Evoque	2023	2.0T Ingenium	SALF47WB7PE310460
Range Rover	Evoque	2024	2.0T Ingenium	SAL34HXZ2RG855977
Range Rover	Evoque	2025	2.0T Ingenium	SALP2UNKXSC895503
Range Rover	Evoque	2026	2.0T Ingenium	SALZTKTJ1TV530119
Renault	Alaskan	2017	2.3D M9T dCi	VF1EMLBZ7HN140485
Renault	Alaskan	2018	2.3D M9T dCi	VF1S6YJ05JG395014
Renault	Alaskan	2019	2.3D M9T dCi	VF14EJT2XKS982454
Renault	Alaskan	2020	2.3D M9T dCi	VF15X5141LL496587
Renault	Alaskan	2021	2.3D M9T dCi	VF1HGV9G1MF147442
Renault	Alaskan	2022	2.3D M9T dCi	VF165EJT7NR166003
Renault	Alaskan	2023	2.3D M9T dCi	VF1GAM5B3PU975607
Renault	Alaskan	2024	2.3D M9T dCi	VF19J6734RW660283
Renault	Alaskan	2025	2.3D M9T dCi	VF1VKBWN1SC503762
Renault	Alaskan	2026	2.3D M9T dCi	VF1RV7H47TY871698
Renault	Arkana	2021	1.3T H5Ht TCe	VF146WE08MA008471
Renault	Arkana	2022	1.3T H5Ht TCe	VF1YSSXY1NX132833
Renault	Arkana	2023	1.3T H5Ht TCe	VF11PYKB5PK117275
Renault	Arkana	2024	1.3T H5Ht TCe	VF14U6D23RB575259
Renault	Arkana	2025	1.3T H5Ht TCe	VF1LPGSP7SD150225
Renault	Arkana	2026	1.3T H5Ht TCe	VF1982LA9TC077368
Renault	Captur	2017	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF11A6DN8HV202821
Renault	Captur	2018	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1P9BZN1JV879669
Renault	Captur	2019	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1M17CA8KP898481
Renault	Captur	2020	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1CV4RX9LX157106
Renault	Captur	2021	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1XMSM82MD466525
Renault	Captur	2022	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1F925M6NS572692
Renault	Captur	2023	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1BG6812PA484597
Renault	Captur	2024	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1VKZCY7RM981583
Renault	Captur	2025	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1LZ8NYXSK521233
Renault	Captur	2026	1.3T H5Ht / 1.6L HR16 / 2.0L H4M	VF1N63641TP817990
Renault	Clio	2014	1.2L D4F / 0.9T H4B	VF1ATHV90ED338658
Renault	Clio	2015	1.2L D4F / 0.9T H4B	VF15S2R56FN770272
Renault	Clio	2016	1.2L D4F / 0.9T H4B	VF1CZSHN0GK333083
Renault	Clio	2017	1.2L D4F / 0.9T H4B	VF1PESXB3HS814421
Renault	Clio	2018	1.2L D4F / 0.9T H4B	VF1HVP695JP713177
Renault	Clio	2019	1.2L D4F / 0.9T H4B	VF1KV549XKM215878
Renault	Clio	2020	1.2L D4F / 0.9T H4B	VF1HVDVM7LK231461
Renault	Clio	2021	1.2L D4F / 0.9T H4B	VF1AKZXJ7ML552454
Renault	Clio	2022	1.2L D4F / 0.9T H4B	VF1JNUL06NG476789
Renault	Clio	2023	1.2L D4F / 0.9T H4B	VF11F7XP9PT963713
Renault	Clio	2024	1.2L D4F / 0.9T H4B	VF17ZS5S4RM224841
Renault	Duster	2012	1.6L K4M / 2.0L F4R	VF1NDUBFXCS999365
Renault	Duster	2013	1.6L K4M / 2.0L F4R	VF1HX99V2DZ677875
Renault	Duster	2014	1.6L K4M / 2.0L F4R	VF10G7GA0EF220843
Renault	Duster	2015	1.6L K4M / 2.0L F4R	VF1M4NAR5FX033624
Renault	Duster	2016	1.6L K4M / 2.0L F4R	VF1BGRJB3GC482365
Renault	Duster	2017	1.6L K4M / 2.0L F4R	VF1G5ZCT6HW320053
Renault	Duster	2018	1.6L K4M / 2.0L F4R	VF19VAA08JC861504
Renault	Duster	2019	1.6L K4M / 2.0L F4R	VF11A95C2KP739937
Renault	Duster	2020	1.6L K4M / 2.0L F4R	VF1MBALD9LK216016
Renault	Duster	2021	1.6L K4M / 2.0L F4R	VF1M1WZX4MB873325
Renault	Duster	2022	1.6L K4M / 2.0L F4R	VF1N3XT63NL473305
Renault	Duster	2023	1.6L K4M / 2.0L F4R	VF10AVSE7PT046726
Renault	Duster	2024	1.6L K4M / 2.0L F4R	VF1LJTJG1RE973605
